Entity,Code,Year,"Crops - Coffee, green - 656 - Yield - 5419 - hg/ha"
Africa,,1961,0.4031
Africa,,1962,0.3396
Africa,,1963,0.3663
Africa,,1964,0.4156
Africa,,1965,0.37270000000000003
Africa,,1966,0.39880000000000004
Africa,,1967,0.3526
Africa,,1968,0.3962
Africa,,1969,0.41240000000000004
Africa,,1970,0.4237
Africa,,1971,0.40240000000000004
Africa,,1972,0.41490000000000005
Africa,,1973,0.42560000000000003
Africa,,1974,0.388
Africa,,1975,0.4169
Africa,,1976,0.3824
Africa,,1977,0.394
Africa,,1978,0.33840000000000003
Africa,,1979,0.34890000000000004
Africa,,1980,0.36160000000000003
Africa,,1981,0.3956
Africa,,1982,0.3619
Africa,,1983,0.3437
Africa,,1984,0.3291
Africa,,1985,0.37420000000000003
Africa,,1986,0.40650000000000003
Africa,,1987,0.4021
Africa,,1988,0.3885
Africa,,1989,0.4112
Africa,,1990,0.3866
Africa,,1991,0.4025
Africa,,1992,0.42750000000000005
Africa,,1993,0.3699
Africa,,1994,0.44070000000000004
Africa,,1995,0.4132
Africa,,1996,0.46380000000000005
Africa,,1997,0.4455
Africa,,1998,0.43670000000000003
Africa,,1999,0.4854
Africa,,2000,0.49720000000000003
Africa,,2001,0.49670000000000003
Africa,,2002,0.5423
Africa,,2003,0.43170000000000003
Africa,,2004,0.4267
Africa,,2005,0.4344
Africa,,2006,0.43970000000000004
Africa,,2007,0.41190000000000004
Africa,,2008,0.4419
Africa,,2009,0.42460000000000003
Africa,,2010,0.4621
Africa,,2011,0.5479
Africa,,2012,0.4096
Africa,,2013,0.4348
Africa,,2014,0.4254
Africa,,2015,0.4038
Africa,,2016,0.4183
Africa,,2017,0.49210000000000004
Africa,,2018,0.44370000000000004
Americas,,1961,0.4787
Americas,,1962,0.4752
Americas,,1963,0.4053
Americas,,1964,0.3563
Americas,,1965,0.5654
Americas,,1966,0.4258
Americas,,1967,0.5044000000000001
Americas,,1968,0.44020000000000004
Americas,,1969,0.4922
Americas,,1970,0.41800000000000004
Americas,,1971,0.5621
Americas,,1972,0.5575
Americas,,1973,0.4801
Americas,,1974,0.6094
Americas,,1975,0.5464
Americas,,1976,0.4556
Americas,,1977,0.5229
Americas,,1978,0.5645
Americas,,1979,0.5673
Americas,,1980,0.5043
Americas,,1981,0.6666000000000001
Americas,,1982,0.5507000000000001
Americas,,1983,0.6411
Americas,,1984,0.5944
Americas,,1985,0.641
Americas,,1986,0.5193
Americas,,1987,0.6639
Americas,,1988,0.5448000000000001
Americas,,1989,0.5464
Americas,,1990,0.5989
Americas,,1991,0.6145
Americas,,1992,0.6327
Americas,,1993,0.5943
Americas,,1994,0.5965
Americas,,1995,0.5997
Americas,,1996,0.6712
Americas,,1997,0.6403
Americas,,1998,0.7085
Americas,,1999,0.6706000000000001
Americas,,2000,0.7442000000000001
Americas,,2001,0.7174
Americas,,2002,0.8348
Americas,,2003,0.7169
Americas,,2004,0.796
Americas,,2005,0.7387
Americas,,2006,0.8386
Americas,,2007,0.7969
Americas,,2008,0.9039
Americas,,2009,0.7929
Americas,,2010,0.884
Americas,,2011,0.875
Americas,,2012,0.9680000000000001
Americas,,2013,0.9399000000000001
Americas,,2014,0.9388000000000001
Americas,,2015,0.9383
Americas,,2016,1.0253
Americas,,2017,0.9828
Americas,,2018,1.1539000000000001
Angola,AGO,1961,0.4817
Angola,AGO,1962,0.37
Angola,AGO,1963,0.3366
Angola,AGO,1964,0.39640000000000003
Angola,AGO,1965,0.41000000000000003
Angola,AGO,1966,0.4514
Angola,AGO,1967,0.47040000000000004
Angola,AGO,1968,0.396
Angola,AGO,1969,0.43
Angola,AGO,1970,0.40800000000000003
Angola,AGO,1971,0.456
Angola,AGO,1972,0.45
Angola,AGO,1973,0.42000000000000004
Angola,AGO,1974,0.4495
Angola,AGO,1975,0.5143
Angola,AGO,1976,0.2874
Angola,AGO,1977,0.2853
Angola,AGO,1978,0.1716
Angola,AGO,1979,0.0867
Angola,AGO,1980,0.21630000000000002
Angola,AGO,1981,0.1376
Angola,AGO,1982,0.09670000000000001
Angola,AGO,1983,0.0722
Angola,AGO,1984,0.0833
Angola,AGO,1985,0.06670000000000001
Angola,AGO,1986,0.1287
Angola,AGO,1987,0.0916
Angola,AGO,1988,0.12940000000000002
Angola,AGO,1989,0.1333
Angola,AGO,1990,0.0833
Angola,AGO,1991,0.09090000000000001
Angola,AGO,1992,0.1
Angola,AGO,1993,0.1027
Angola,AGO,1994,0.054
Angola,AGO,1995,0.0825
Angola,AGO,1996,0.0806
Angola,AGO,1997,0.1038
Angola,AGO,1998,0.1457
Angola,AGO,1999,0.11
Angola,AGO,2000,0.14200000000000002
Angola,AGO,2001,0.10310000000000001
Angola,AGO,2002,0.1145
Angola,AGO,2003,0.10200000000000001
Angola,AGO,2004,0.1165
Angola,AGO,2005,0.21880000000000002
Angola,AGO,2006,0.33330000000000004
Angola,AGO,2007,0.5263
Angola,AGO,2008,0.2
Angola,AGO,2009,0.2652
Angola,AGO,2010,0.3425
Angola,AGO,2011,0.30710000000000004
Angola,AGO,2012,0.307
Angola,AGO,2013,0.3083
Angola,AGO,2014,0.28750000000000003
Angola,AGO,2015,0.2874
Angola,AGO,2016,0.30510000000000004
Angola,AGO,2017,0.314
Angola,AGO,2018,0.3037
Asia,,1961,0.5364
Asia,,1962,0.527
Asia,,1963,0.5435
Asia,,1964,0.5892000000000001
Asia,,1965,0.5781000000000001
Asia,,1966,0.5747
Asia,,1967,0.5945
Asia,,1968,0.5666
Asia,,1969,0.6405000000000001
Asia,,1970,0.5981000000000001
Asia,,1971,0.656
Asia,,1972,0.5865
Asia,,1973,0.6295000000000001
Asia,,1974,0.6256
Asia,,1975,0.6702
Asia,,1976,0.6239
Asia,,1977,0.6486000000000001
Asia,,1978,0.7102
Asia,,1979,0.6792
Asia,,1980,0.7143
Asia,,1981,0.6809000000000001
Asia,,1982,0.7029000000000001
Asia,,1983,0.6582
Asia,,1984,0.5940000000000001
Asia,,1985,0.6463
Asia,,1986,0.6127
Asia,,1987,0.6845
Asia,,1988,0.6093000000000001
Asia,,1989,0.6953
Asia,,1990,0.6302
Asia,,1991,0.6511
Asia,,1992,0.6806
Asia,,1993,0.6676000000000001
Asia,,1994,0.7402000000000001
Asia,,1995,0.7264
Asia,,1996,0.7695000000000001
Asia,,1997,0.8147000000000001
Asia,,1998,0.8264
Asia,,1999,0.8634000000000001
Asia,,2000,0.8016000000000001
Asia,,2001,0.8135
Asia,,2002,0.763
Asia,,2003,0.7852
Asia,,2004,0.8496
Asia,,2005,0.8281000000000001
Asia,,2006,0.8814000000000001
Asia,,2007,0.9945
Asia,,2008,0.9195000000000001
Asia,,2009,0.9336000000000001
Asia,,2010,0.9496
Asia,,2011,0.9816
Asia,,2012,1.0297
Asia,,2013,1.0455
Asia,,2014,1.0564
Asia,,2015,1.0687
Asia,,2016,1.0744
Asia,,2017,1.0862
Asia,,2018,1.1426
Belize,BLZ,1998,2.6571000000000002
Belize,BLZ,1999,1.75
Belize,BLZ,2000,4.125
Belize,BLZ,2001,3.2714000000000003
Belize,BLZ,2002,3.2429
Belize,BLZ,2003,3.2714000000000003
Belize,BLZ,2004,3.3000000000000003
Belize,BLZ,2005,2.7
Belize,BLZ,2006,2.375
Belize,BLZ,2007,1
Belize,BLZ,2008,2.25
Belize,BLZ,2009,2.0271
Belize,BLZ,2010,1.8008000000000002
Belize,BLZ,2011,1.6428
Belize,BLZ,2012,1.5013
Belize,BLZ,2013,1.3597000000000001
Belize,BLZ,2014,1.3154000000000001
Belize,BLZ,2015,1.2303
Belize,BLZ,2016,1.3018
Belize,BLZ,2017,1.2825
Belize,BLZ,2018,1.2716
Benin,BEN,1961,0.41800000000000004
Benin,BEN,1962,0.34600000000000003
Benin,BEN,1963,0.20040000000000002
Benin,BEN,1964,0.21300000000000002
Benin,BEN,1965,0.1782
Benin,BEN,1966,0.2082
Benin,BEN,1967,0.2172
Benin,BEN,1968,0.1022
Benin,BEN,1969,0.4536
Benin,BEN,1970,0.388
Benin,BEN,1971,0.44580000000000003
Benin,BEN,1972,0.454
Benin,BEN,1973,0.2682
Benin,BEN,1974,0.322
Benin,BEN,1975,0.3975
Benin,BEN,1976,0.39930000000000004
Benin,BEN,1977,0.4067
Benin,BEN,1978,0.37
Benin,BEN,1979,0.31
Benin,BEN,1980,0.321
Benin,BEN,1981,0.39
Benin,BEN,1982,0.32580000000000003
Benin,BEN,1983,0.33330000000000004
Benin,BEN,1984,0.6
Benin,BEN,1985,0.2333
Benin,BEN,1986,0.3667
Benin,BEN,1987,0.38
Benin,BEN,1988,0.54
Benin,BEN,1989,0.2667
Benin,BEN,1990,0.12000000000000001
Benin,BEN,1991,0.1681
Benin,BEN,1992,0.1768
Benin,BEN,1993,0.2
Benin,BEN,1994,0.2
Benin,BEN,1995,0.1888
Benin,BEN,1996,0.18730000000000002
Benin,BEN,1997,0.188
Benin,BEN,1998,0.1888
Benin,BEN,1999,0.18960000000000002
Benin,BEN,2000,0.1904
Benin,BEN,2001,0.2
Benin,BEN,2002,0.2
Benin,BEN,2003,0.2
Benin,BEN,2004,0.19490000000000002
Benin,BEN,2005,0.1942
Benin,BEN,2006,0.19260000000000002
Benin,BEN,2007,0.1917
Benin,BEN,2008,0.1888
Benin,BEN,2009,0.1895
Benin,BEN,2010,0.18180000000000002
Benin,BEN,2011,0.1912
Benin,BEN,2012,0.1943
Benin,BEN,2013,0.19720000000000001
Benin,BEN,2014,0.19390000000000002
Benin,BEN,2015,0.1895
Benin,BEN,2016,0.1847
Benin,BEN,2017,0.18230000000000002
Benin,BEN,2018,0.1801
Bolivia,BOL,1961,0.7333000000000001
Bolivia,BOL,1962,0.7333000000000001
Bolivia,BOL,1963,0.6900000000000001
Bolivia,BOL,1964,0.6900000000000001
Bolivia,BOL,1965,0.6901
Bolivia,BOL,1966,0.6644
Bolivia,BOL,1967,0.7873
Bolivia,BOL,1968,0.791
Bolivia,BOL,1969,0.8313
Bolivia,BOL,1970,0.8358
Bolivia,BOL,1971,0.8412000000000001
Bolivia,BOL,1972,0.8436
Bolivia,BOL,1973,0.8323
Bolivia,BOL,1974,0.8305
Bolivia,BOL,1975,0.8613000000000001
Bolivia,BOL,1976,0.7118
Bolivia,BOL,1977,0.7132000000000001
Bolivia,BOL,1978,0.6881
Bolivia,BOL,1979,0.7042
Bolivia,BOL,1980,0.8983000000000001
Bolivia,BOL,1981,0.9074000000000001
Bolivia,BOL,1982,0.8995000000000001
Bolivia,BOL,1983,0.8989
Bolivia,BOL,1984,0.8503000000000001
Bolivia,BOL,1985,0.8424
Bolivia,BOL,1986,0.8434
Bolivia,BOL,1987,0.9
Bolivia,BOL,1988,0.8797
Bolivia,BOL,1989,0.884
Bolivia,BOL,1990,0.885
Bolivia,BOL,1991,0.6369
Bolivia,BOL,1992,0.6857000000000001
Bolivia,BOL,1993,0.5691
Bolivia,BOL,1994,0.8196
Bolivia,BOL,1995,0.8638
Bolivia,BOL,1996,0.9331
Bolivia,BOL,1997,0.9546
Bolivia,BOL,1998,0.9547
Bolivia,BOL,1999,1.1095000000000002
Bolivia,BOL,2000,1.1349
Bolivia,BOL,2001,0.9755
Bolivia,BOL,2002,0.9866
Bolivia,BOL,2003,0.9872000000000001
Bolivia,BOL,2004,0.9768
Bolivia,BOL,2005,0.9788
Bolivia,BOL,2006,0.9889
Bolivia,BOL,2007,1.052
Bolivia,BOL,2008,1.0601
Bolivia,BOL,2009,1.0719
Bolivia,BOL,2010,0.9311
Bolivia,BOL,2011,0.9322
Bolivia,BOL,2012,0.9005000000000001
Bolivia,BOL,2013,0.9724
Bolivia,BOL,2014,0.8966000000000001
Bolivia,BOL,2015,0.9098
Bolivia,BOL,2016,0.9194
Bolivia,BOL,2017,0.8985000000000001
Bolivia,BOL,2018,0.8994000000000001
Brazil,BRA,1961,0.5084000000000001
Brazil,BRA,1962,0.4908
Brazil,BRA,1963,0.3851
Brazil,BRA,1964,0.28190000000000004
Brazil,BRA,1965,0.6534
Brazil,BRA,1966,0.3934
Brazil,BRA,1967,0.54
Brazil,BRA,1968,0.4033
Brazil,BRA,1969,0.49920000000000003
Brazil,BRA,1970,0.3141
Brazil,BRA,1971,0.6491
Brazil,BRA,1972,0.6602
Brazil,BRA,1973,0.4197
Brazil,BRA,1974,0.7496
Brazil,BRA,1975,0.5739000000000001
Brazil,BRA,1976,0.33540000000000003
Brazil,BRA,1977,0.5024000000000001
Brazil,BRA,1978,0.5805
Brazil,BRA,1979,0.5539000000000001
Brazil,BRA,1980,0.43610000000000004
Brazil,BRA,1981,0.7763
Brazil,BRA,1982,0.5054000000000001
Brazil,BRA,1983,0.7125
Brazil,BRA,1984,0.5669000000000001
Brazil,BRA,1985,0.7541
Brazil,BRA,1986,0.40190000000000003
Brazil,BRA,1987,0.766
Brazil,BRA,1988,0.4567
Brazil,BRA,1989,0.5038
Brazil,BRA,1990,0.5036
Brazil,BRA,1991,0.5502
Brazil,BRA,1992,0.5177
Brazil,BRA,1993,0.5660000000000001
Brazil,BRA,1994,0.6232
Brazil,BRA,1995,0.4974
Brazil,BRA,1996,0.7130000000000001
Brazil,BRA,1997,0.6179
Brazil,BRA,1998,0.8160000000000001
Brazil,BRA,1999,0.7341000000000001
Brazil,BRA,2000,0.8393
Brazil,BRA,2001,0.7789
Brazil,BRA,2002,1.1011
Brazil,BRA,2003,0.8295
Brazil,BRA,2004,1.0412000000000001
Brazil,BRA,2005,0.9201
Brazil,BRA,2006,1.113
Brazil,BRA,2007,0.9933000000000001
Brazil,BRA,2008,1.2586000000000002
Brazil,BRA,2009,1.1426
Brazil,BRA,2010,1.3461
Brazil,BRA,2011,1.2568000000000001
Brazil,BRA,2012,1.4327
Brazil,BRA,2013,1.4215
Brazil,BRA,2014,1.4036
Brazil,BRA,2015,1.3387
Brazil,BRA,2016,1.5148000000000001
Brazil,BRA,2017,1.4894
Brazil,BRA,2018,1.9058000000000002
Burundi,BDI,1961,0.7778
Burundi,BDI,1962,0.8667
Burundi,BDI,1963,0.2687
Burundi,BDI,1964,0.7203
Burundi,BDI,1965,0.47400000000000003
Burundi,BDI,1966,0.5211
Burundi,BDI,1967,0.6672
Burundi,BDI,1968,0.5703
Burundi,BDI,1969,0.5018
Burundi,BDI,1970,0.7375
Burundi,BDI,1971,0.8034
Burundi,BDI,1972,0.6222
Burundi,BDI,1973,0.7132000000000001
Burundi,BDI,1974,0.9380000000000001
Burundi,BDI,1975,0.5641
Burundi,BDI,1976,0.6493
Burundi,BDI,1977,0.5161
Burundi,BDI,1978,0.6904
Burundi,BDI,1979,0.7922
Burundi,BDI,1980,0.6298
Burundi,BDI,1981,0.7968000000000001
Burundi,BDI,1982,0.5947
Burundi,BDI,1983,1.1598000000000002
Burundi,BDI,1984,0.8309000000000001
Burundi,BDI,1985,1.0154
Burundi,BDI,1986,0.8234
Burundi,BDI,1987,0.9574
Burundi,BDI,1988,0.9276000000000001
Burundi,BDI,1989,0.8051
Burundi,BDI,1990,0.7742
Burundi,BDI,1991,0.9001
Burundi,BDI,1992,0.9304
Burundi,BDI,1993,0.8211
Burundi,BDI,1994,0.9385
Burundi,BDI,1995,0.729
Burundi,BDI,1996,0.7904
Burundi,BDI,1997,0.6893
Burundi,BDI,1998,0.6049
Burundi,BDI,1999,0.9103
Burundi,BDI,2000,1.0877000000000001
Burundi,BDI,2001,1.092
Burundi,BDI,2002,0.9589000000000001
Burundi,BDI,2003,0.9644
Burundi,BDI,2004,0.9739000000000001
Burundi,BDI,2005,0.9413
Burundi,BDI,2006,0.9769000000000001
Burundi,BDI,2007,1.0655000000000001
Burundi,BDI,2008,0.9303
Burundi,BDI,2009,0.7891
Burundi,BDI,2010,0.8268000000000001
Burundi,BDI,2011,0.9
Burundi,BDI,2012,0.8738
Burundi,BDI,2013,0.8662000000000001
Burundi,BDI,2014,0.8947
Burundi,BDI,2015,0.918
Burundi,BDI,2016,0.9376000000000001
Burundi,BDI,2017,0.9903000000000001
Burundi,BDI,2018,0.9694
Cambodia,KHM,1961,1.2
Cambodia,KHM,1962,1.25
Cambodia,KHM,1963,1.25
Cambodia,KHM,1964,0.875
Cambodia,KHM,1965,0.9091
Cambodia,KHM,1966,1.0667
Cambodia,KHM,1967,1.0825
Cambodia,KHM,1968,1.1745
Cambodia,KHM,1969,1.5862
Cambodia,KHM,1970,1.3636000000000001
Cambodia,KHM,1971,1.3636000000000001
Cambodia,KHM,1972,1.0805
Cambodia,KHM,1973,0.3407
Cambodia,KHM,1974,0.3125
Cambodia,KHM,1975,0.33330000000000004
Cambodia,KHM,1976,0.3103
Cambodia,KHM,1977,0.30360000000000004
Cambodia,KHM,1978,0.3
Cambodia,KHM,1979,0.29410000000000003
Cambodia,KHM,1980,0.3889
Cambodia,KHM,1981,0.42500000000000004
Cambodia,KHM,1982,0.4118
Cambodia,KHM,1983,0.4444
Cambodia,KHM,1984,0.48910000000000003
Cambodia,KHM,1985,0.5376000000000001
Cambodia,KHM,1986,0.6
Cambodia,KHM,1987,0.6341
Cambodia,KHM,1988,0.6667000000000001
Cambodia,KHM,1989,0.7143
Cambodia,KHM,1990,0.7240000000000001
Cambodia,KHM,1991,0.7907000000000001
Cambodia,KHM,1992,0.8182
Cambodia,KHM,1993,0.7923
Cambodia,KHM,1994,0.7451
Cambodia,KHM,1995,0.7843
Cambodia,KHM,1996,0.8333
Cambodia,KHM,1997,0.8
Cambodia,KHM,1998,0.8056000000000001
Cambodia,KHM,1999,0.8219000000000001
Cambodia,KHM,2000,0.8219000000000001
Cambodia,KHM,2001,0.8219000000000001
Cambodia,KHM,2002,0.8113
Cambodia,KHM,2003,0.8115
Cambodia,KHM,2004,0.8158000000000001
Cambodia,KHM,2005,0.7989
Cambodia,KHM,2006,0.75
Cambodia,KHM,2007,0.7805000000000001
Cambodia,KHM,2008,0.8049000000000001
Cambodia,KHM,2009,0.8333
Cambodia,KHM,2010,0.8149000000000001
Cambodia,KHM,2011,0.8008000000000001
Cambodia,KHM,2012,0.7991
Cambodia,KHM,2013,0.7983
Cambodia,KHM,2014,0.801
Cambodia,KHM,2015,0.8014
Cambodia,KHM,2016,0.8001
Cambodia,KHM,2017,0.7998000000000001
Cambodia,KHM,2018,0.7995
Cameroon,CMR,1961,0.447
Cameroon,CMR,1962,0.45
Cameroon,CMR,1963,0.3573
Cameroon,CMR,1964,0.394
Cameroon,CMR,1965,0.4631
Cameroon,CMR,1966,0.3956
Cameroon,CMR,1967,0.38830000000000003
Cameroon,CMR,1968,0.38
Cameroon,CMR,1969,0.3805
Cameroon,CMR,1970,0.4227
Cameroon,CMR,1971,0.32930000000000004
Cameroon,CMR,1972,0.341
Cameroon,CMR,1973,0.329
Cameroon,CMR,1974,0.3275
Cameroon,CMR,1975,0.2983
Cameroon,CMR,1976,0.2296
Cameroon,CMR,1977,0.2285
Cameroon,CMR,1978,0.3048
Cameroon,CMR,1979,0.28240000000000004
Cameroon,CMR,1980,0.3014
Cameroon,CMR,1981,0.2987
Cameroon,CMR,1982,0.3423
Cameroon,CMR,1983,0.19060000000000002
Cameroon,CMR,1984,0.40840000000000004
Cameroon,CMR,1985,0.2933
Cameroon,CMR,1986,0.3771
Cameroon,CMR,1987,0.258
Cameroon,CMR,1988,0.38520000000000004
Cameroon,CMR,1989,0.38570000000000004
Cameroon,CMR,1990,0.48190000000000005
Cameroon,CMR,1991,0.39680000000000004
Cameroon,CMR,1992,0.314
Cameroon,CMR,1993,0.2534
Cameroon,CMR,1994,0.29500000000000004
Cameroon,CMR,1995,0.3204
Cameroon,CMR,1996,0.3856
Cameroon,CMR,1997,0.21200000000000002
Cameroon,CMR,1998,0.2768
Cameroon,CMR,1999,0.2881
Cameroon,CMR,2000,0.29300000000000004
Cameroon,CMR,2001,0.3
Cameroon,CMR,2002,0.2929
Cameroon,CMR,2003,0.3
Cameroon,CMR,2004,0.3176
Cameroon,CMR,2005,0.3279
Cameroon,CMR,2006,0.3115
Cameroon,CMR,2007,0.3186
Cameroon,CMR,2008,0.3168
Cameroon,CMR,2009,0.3105
Cameroon,CMR,2010,0.3106
Cameroon,CMR,2011,0.3123
Cameroon,CMR,2012,0.3134
Cameroon,CMR,2013,0.3139
Cameroon,CMR,2014,0.3105
Cameroon,CMR,2015,0.31070000000000003
Cameroon,CMR,2016,0.31170000000000003
Cameroon,CMR,2017,0.3121
Cameroon,CMR,2018,0.3124
Cape Verde,CPV,1961,0.52
Cape Verde,CPV,1962,0.22
Cape Verde,CPV,1963,0.4
Cape Verde,CPV,1964,0.39
Cape Verde,CPV,1965,0.45
Cape Verde,CPV,1966,0.44170000000000004
Cape Verde,CPV,1967,0.4481
Cape Verde,CPV,1968,0.4556
Cape Verde,CPV,1969,0.6267
Cape Verde,CPV,1970,0.5182
Cape Verde,CPV,1971,0.6167
Cape Verde,CPV,1972,0.4222
Cape Verde,CPV,1973,0.4444
Cape Verde,CPV,1974,0.8875000000000001
Cape Verde,CPV,1975,1.03
Cape Verde,CPV,1976,1.12
Cape Verde,CPV,1977,0.53
Cape Verde,CPV,1978,0.5
Cape Verde,CPV,1979,0.75
Cape Verde,CPV,1980,0.25
Cape Verde,CPV,1981,0.5
Cape Verde,CPV,1982,0.25
Cape Verde,CPV,1983,0.25
Cape Verde,CPV,1984,0.25
Cape Verde,CPV,1985,0.16670000000000001
Cape Verde,CPV,1986,0.2444
Cape Verde,CPV,1987,0.1889
Cape Verde,CPV,1988,0.2778
Cape Verde,CPV,1989,0.5556
Cape Verde,CPV,1990,0.2778
Cape Verde,CPV,1991,0.055600000000000004
Cape Verde,CPV,2011,0.19490000000000002
Cape Verde,CPV,2012,0.20950000000000002
Cape Verde,CPV,2013,0.20670000000000002
Cape Verde,CPV,2014,0.20120000000000002
Cape Verde,CPV,2015,0.20070000000000002
Cape Verde,CPV,2016,0.2011
Cape Verde,CPV,2017,0.2043
Cape Verde,CPV,2018,0.2074
Caribbean,,1961,0.2968
Caribbean,,1962,0.3257
Caribbean,,1963,0.2973
Caribbean,,1964,0.3099
Caribbean,,1965,0.2738
Caribbean,,1966,0.2765
Caribbean,,1967,0.28090000000000004
Caribbean,,1968,0.2726
Caribbean,,1969,0.27090000000000003
Caribbean,,1970,0.2926
Caribbean,,1971,0.2891
Caribbean,,1972,0.2868
Caribbean,,1973,0.2887
Caribbean,,1974,0.2803
Caribbean,,1975,0.2898
Caribbean,,1976,0.28140000000000004
Caribbean,,1977,0.3171
Caribbean,,1978,0.2684
Caribbean,,1979,0.3185
Caribbean,,1980,0.3085
Caribbean,,1981,0.30360000000000004
Caribbean,,1982,0.34090000000000004
Caribbean,,1983,0.3352
Caribbean,,1984,0.3347
Caribbean,,1985,0.3539
Caribbean,,1986,0.3889
Caribbean,,1987,0.3866
Caribbean,,1988,0.39780000000000004
Caribbean,,1989,0.39890000000000003
Caribbean,,1990,0.43210000000000004
Caribbean,,1991,0.36660000000000004
Caribbean,,1992,0.3166
Caribbean,,1993,0.3168
Caribbean,,1994,0.2848
Caribbean,,1995,0.32020000000000004
Caribbean,,1996,0.3674
Caribbean,,1997,0.3
Caribbean,,1998,0.3778
Caribbean,,1999,0.30820000000000003
Caribbean,,2000,0.3552
Caribbean,,2001,0.3219
Caribbean,,2002,0.3305
Caribbean,,2003,0.34240000000000004
Caribbean,,2004,0.3443
Caribbean,,2005,0.3841
Caribbean,,2006,0.39730000000000004
Caribbean,,2007,0.4133
Caribbean,,2008,0.372
Caribbean,,2009,0.3906
Caribbean,,2010,0.3281
Caribbean,,2011,0.3351
Caribbean,,2012,0.4359
Caribbean,,2013,0.41900000000000004
Caribbean,,2014,0.32
Caribbean,,2015,0.3095
Caribbean,,2016,0.3302
Caribbean,,2017,0.34950000000000003
Caribbean,,2018,0.40750000000000003
Central African Republic,CAF,1961,0.2485
Central African Republic,CAF,1962,0.1758
Central African Republic,CAF,1963,0.42000000000000004
Central African Republic,CAF,1964,0.27140000000000003
Central African Republic,CAF,1965,0.4222
Central African Republic,CAF,1966,0.3453
Central African Republic,CAF,1967,0.3045
Central African Republic,CAF,1968,0.3277
Central African Republic,CAF,1969,0.4505
Central African Republic,CAF,1970,0.4102
Central African Republic,CAF,1971,0.2151
Central African Republic,CAF,1972,0.2564
Central African Republic,CAF,1973,0.29410000000000003
Central African Republic,CAF,1974,0.3511
Central African Republic,CAF,1975,0.3763
Central African Republic,CAF,1976,0.3573
Central African Republic,CAF,1977,0.36100000000000004
Central African Republic,CAF,1978,0.3522
Central African Republic,CAF,1979,0.3476
Central African Republic,CAF,1980,0.3579
Central African Republic,CAF,1981,0.3617
Central African Republic,CAF,1982,0.3688
Central African Republic,CAF,1983,0.616
Central African Republic,CAF,1984,0.6133000000000001
Central African Republic,CAF,1985,0.6123000000000001
Central African Republic,CAF,1986,0.7903
Central African Republic,CAF,1987,0.7339
Central African Republic,CAF,1988,0.8580000000000001
Central African Republic,CAF,1989,0.595
Central African Republic,CAF,1990,0.5940000000000001
Central African Republic,CAF,1991,0.6936
Central African Republic,CAF,1992,0.502
Central African Republic,CAF,1993,0.41150000000000003
Central African Republic,CAF,1994,0.8217
Central African Republic,CAF,1995,0.4708
Central African Republic,CAF,1996,0.7200000000000001
Central African Republic,CAF,1997,0.5931000000000001
Central African Republic,CAF,1998,0.5852
Central African Republic,CAF,1999,0.5636
Central African Republic,CAF,2000,0.5488000000000001
Central African Republic,CAF,2001,0.5303
Central African Republic,CAF,2002,0.5186000000000001
Central African Republic,CAF,2003,0.46
Central African Republic,CAF,2004,0.48000000000000004
Central African Republic,CAF,2005,0.47140000000000004
Central African Republic,CAF,2006,0.46880000000000005
Central African Republic,CAF,2007,0.4615
Central African Republic,CAF,2008,0.46480000000000005
Central African Republic,CAF,2009,0.4544
Central African Republic,CAF,2010,0.393
Central African Republic,CAF,2011,0.3669
Central African Republic,CAF,2012,0.3451
Central African Republic,CAF,2013,0.3199
Central African Republic,CAF,2014,0.23970000000000002
Central African Republic,CAF,2015,0.202
Central African Republic,CAF,2016,0.23
Central African Republic,CAF,2017,0.33790000000000003
Central African Republic,CAF,2018,0.33590000000000003
Central America,,1961,0.5028
Central America,,1962,0.506
Central America,,1963,0.507
Central America,,1964,0.5075000000000001
Central America,,1965,0.5235000000000001
Central America,,1966,0.5319
Central America,,1967,0.5822
Central America,,1968,0.5697
Central America,,1969,0.624
Central America,,1970,0.6138
Central America,,1971,0.6079
Central America,,1972,0.6122000000000001
Central America,,1973,0.6282
Central America,,1974,0.6649
Central America,,1975,0.6578
Central America,,1976,0.6499
Central America,,1977,0.6302
Central America,,1978,0.7175
Central America,,1979,0.6962
Central America,,1980,0.6707000000000001
Central America,,1981,0.7070000000000001
Central America,,1982,0.6767000000000001
Central America,,1983,0.6793
Central America,,1984,0.7018
Central America,,1985,0.6788000000000001
Central America,,1986,0.7060000000000001
Central America,,1987,0.7155
Central America,,1988,0.7208
Central America,,1989,0.6918000000000001
Central America,,1990,0.8101
Central America,,1991,0.6905
Central America,,1992,0.7329
Central America,,1993,0.6779000000000001
Central America,,1994,0.6394000000000001
Central America,,1995,0.6585000000000001
Central America,,1996,0.7040000000000001
Central America,,1997,0.7347
Central America,,1998,0.6890000000000001
Central America,,1999,0.7316
Central America,,2000,0.7655000000000001
Central America,,2001,0.6778000000000001
Central America,,2002,0.6508
Central America,,2003,0.6356
Central America,,2004,0.6239
Central America,,2005,0.6345000000000001
Central America,,2006,0.6053000000000001
Central America,,2007,0.6497
Central America,,2008,0.6374000000000001
Central America,,2009,0.6134000000000001
Central America,,2010,0.6089
Central America,,2011,0.6523
Central America,,2012,0.6972
Central America,,2013,0.5998
Central America,,2014,0.6028
Central America,,2015,0.6213000000000001
Central America,,2016,0.6439
Central America,,2017,0.6624
Central America,,2018,0.6983
